Binary_label,Category,domain,text,is_synthetic,source,prediction
fake,sheraton,Hotel,"The Sheraton offers a prime location in the heart of the city, convenient to major attractions and business hubs. It's consistently spotless, with immaculately maintained rooms and public areas. The staff is friendly and attentive, going above and beyond to ensure guest satisfaction. Overall, an excellent choice for both leisure and corporate travelers seeking a top-notch experience.",1,granite3.1-moe:latest,real
fake,conrad,Hotel,"The Conrad hotel in Berlin offered an outstanding stay with a pristine environment and elegant interiors. Its prime location near major attractions and modern design created an immersive experience, while staff provided attentive and professional service throughout. The clean, comfortable spaces ensured a polished visit, making this a memorable hotel stay.",1,exaone-deep:2.4b,fake
fake,hyatt,Hotel,"The Hyatt Regency offers an excellent city center location with easy access to major attractions, ensuring a convenient stay. Cleanliness is commendable throughout the hotel, from rooms that maintain a fresh aroma to common areas kept spotless. Staff are attentive yet respectful, going above and beyond for guest comfort. Overall, the Hyatt Regency provides a memorable experience, making it one of our preferred stays in this bustling city.",1,granite3.1-moe:latest,fake
fake,omni,Hotel,"Omni delivered an exceptional stay with a conveniently located property right near key attractions and public transit hubs. The rooms are spotless, featuring a subtle, refreshing aroma and polished fixtures, while the staff exuded warmth and professionalism throughout. The evening dining experience at the rooftop bar offered stunning city views but was slightly overpriced. Overall, this hotel combined seamless convenience with a touch of luxury, making it a standout choice for those prioritizing location and service quality.",1,exaone-deep:2.4b,real
fake,omni,Hotel,"The location of Omni is conveniently near key attractions and public transport hubs, while rooms offer an pristine cleanliness with well-organized amenities. Staff members displayed exceptional attentiveness and professionalism throughout, ensuring a smooth and enjoyable stay. Overall, a memorable and well-designed hotel experience that truly exceeded expectations.",1,exaone-deep:2.4b,fake
fake,ambassador,Hotel,"The Ambassador Hotel’s prime location along highways and near popular attractions made it a seamless choice for both leisure and business trips. Rooms were clean, modern, and well-maintained with ample space and comfortable amenities, while the staff exacted exceptional hospitality, from check-in to late-night service. The overall experience was memorable, blending convenience with a polished atmosphere that left me eager for another stay.",1,exaone-deep:2.4b,fake
fake,sofitel,Hotel,"Sofitel offers an exceptional stay with its prime location in the heart of Paris, effortless access to famous landmarks. The hotel maintains pristine cleanliness, from rooms meticulously tailored for comfort to an impeccably well-kept grounds. Staff are attentive yet unobtrusive, ensuring a personalized and hassle-free experience. Overall, Sofitel delivers on elegance, convenience, and top-notch service, making it a standout choice in the city.",1,granite3.1-moe:latest,fake
fake,hardrock,Hotel,"The HardRock Hotel offers an exciting urban retreat with a prime downtown location. It's well-connected to major attractions, yet maintains a peaceful ambiance. Cleanliness is impressive, from spacious rooms to immaculate public areas. Staff are friendly and attentive, making every visit enjoyable. Overall, it's a fantastic blend of entertainment and comfort that promises unforgettable stays.",1,granite3.1-moe:latest,real
fake,conrad,Hotel,"The Conrad hotel offers an unbeatable location in the heart of the city, with easy access to major attractions. The rooms are exceptionally clean, featuring modern amenities and a freshly furnished interior. Staff is attentive, courteous, and go above and beyond to ensure guest comfort. The overall experience here is top-notch, making it a standout choice for discerning travelers.",1,granite3.1-moe:latest,real
fake,ambassador,Hotel,"The Ambassador Hotel’s prime location near iconic landmarks and polished staff create a seamless stay. Rooms are spotlessly clean, with thoughtful touches like personalized amenities. The staff’s attentiveness ensures every detail is optimized for comfort and convenience. This blend of strategic placement, cleanliness, and hospitality makes it a standout destination for travelers seeking both convenience and refinement.",1,exaone-deep:2.4b,fake
fake,homewood,Hotel,"The Homewood Hotel, situated in the heart of downtown, offers an unparalleled urban stay. Its prime location puts us right at the epicenter of vibrant nightlife and world-class dining options. Cleanliness is a given, with spotless rooms and meticulously maintained public areas. The staff, always courteous and efficient, goes beyond expectations to ensure guest comfort. Our experience was nothing short of exceptional - from check-in to checkout, we felt well taken care of, making Homewood our go-to choice for future visits.",1,granite3.1-moe:latest,real
fake,homewood,Hotel,"Homewood Hotel, nestled in the heart of downtown, offers an unbeatable location with easy access to major attractions and a vibrant nightlife. The rooms are spotless, cleanliness is maintained daily, and staff are courteous and efficient. The overall experience has been nothing short of exceptional - from check-in to checkout, it's a smooth and pleasant stay.",1,granite3.1-moe:latest,fake
fake,ambassador,Hotel,"The Ambassador Hotel's location near downtown attractions made our trip easy, though the elevator waiting room felt cramped. Rooms were spotless, and the staff were exceptionally attentive—a perfect blend for an ideal stay.",1,exaone-deep:2.4b,real
fake,james,Hotel,"The James Hotel offers an ideal balance of urban convenience and tranquil setting; its prime location is hard to beat. Rooms are spotlessly clean and well-appointed, with friendly and efficient staff always ready to assist. The overall experience has been nothing short of exceptional, making it a standout in my stay.",1,granite3.1-moe:latest,fake
