Binary_label,Category,source,text,is_synthetic,prediction
real,Sports_and_Outdoors,amazon,"This low priced,compact little caller is perfect for someone who wants to get started in predator calling.

The price is hard to beat and it works very well. I measured 100 yards and the call responded to the remote every time.
It doesn't blast the country side with ear splitting howls like the $200-$400 dollar units but for the price of this unit, it can't be beat and it is more than adequate to call in a critter.",0,real
real,Sports_and_Outdoors,amazon,"DID NOT FIT SIG 380, SIGHT CAUGHT ON END OF HOLSTER",0,fake
real,Sports_and_Outdoors,amazon,"They are very well made, comfortable, and warm. One of the best fitting pair of socks I've ever owned. They also do a great job of wicking the moisture away from your skin. I highly recommend them to anyone looking for a great quality sock.",0,real
real,Sports_and_Outdoors,amazon,"Qualify, US manufactured. Great material, durable welds and awesome finish. This will stand up to lots of target practice.",0,fake
real,Sports_and_Outdoors,amazon,"This thing is the coolest!! It's perfect for my little hands, doesn't have a complicated lock to close, and exactly what I was looking for. I've been wanting a small versatile knife. It exceeded my expectations,  and it will be used daily.

I received a discount in return for my honest review.",0,fake
real,Sports_and_Outdoors,amazon,"Attractive, comfortable compression sock in a therapeutic compression level.  They have worked well both at work for 12 hour shifts and during airplane rides, when I tend to swell.  Price point is much more reasonable than similar socks sold on nursing supply websites.",0,real
real,Sports_and_Outdoors,amazon,"Comes disassembled, every piece is separated. After I have assembled it feels very loosely and chip.
I have returned it, don't want to break the screws when gonna to use it.",0,fake
real,Sports_and_Outdoors,amazon,"This bipod is really a good product. It's construction is solid the QD mount works great and it is very stable on the rifle. It's obviously a knock-off of the Harris design, but with a few twists that in my opinion, make it even better. First off, all of Harris' bipods are designed for a swivel sling mount. You have to get an adapter to make it fit a Picitinny rail. This adds unnecessary height, bulk and weight to the unit. UTG did it right by making it fit the Picitinny rail first and even threw in an adapter for a swivel sling mount if you're so inclined. The legs are really solid even at full extension and the panning feature works great without having to loosen a knob. This is a steal at this price. I'd buy another in a heartbeat.",0,real
real,Sports_and_Outdoors,amazon,"Took it shooting yesterday. Only took 6 rds to get it dialed in at 50 yards right out of the box!! The clarity outside in actual use was far better than what I thought while looking through it inside my house at night, from 3x all through 12x. The side parallax adjustment is great as well. I was able to ring steel at 200 with boring regularity, and it didn't seem to lose zero after 100 rounds of .308. Only complaint is that there is a little bit of distortion and the edges of the filed of view, but it's only noticeable if you intentionally look at the edges.

The illuminated reticle uses a light that washes all over the inside of the scope, not just on the crosshairs, so that is a bit of an annoyance, but I don't forsee myself using the illuminated reticle. Just putting that out for those that will.

The rings that come with the scope appear to be of phenomenal quality, every bit as good as the Warne rings I purchased for another rifle. There are 4 screws per ring that tighten around the tube, which I feel provides a far more secure mount.

I wish the rings positioned it a hair higher, but overall I am extremely pleased with the performance of the scope. Even more so considering for my $113 delivered to my door, I got a set of rings that seem every bit as good as the last 30mm rings I got from Warne for another AR.

I would say this would make a great scope for someone looking for a decent scope on a budget, especially considering it's a 30mm tube!!",0,real
real,Sports_and_Outdoors,amazon,A must-have for extreme cold weather.  Just don't last as long as advertised or as long as others I've used.,0,fake
real,Sports_and_Outdoors,amazon,"Nice flip up BUIS - push the button and the POP right up - kinda cool.  They sit nice and snug on picatinny rail but a little wide bodied on the base.  The rear sight has notched center line that matches up with eye hole - so that was good for centering the sight sight and I was able to adjust sight in quickly.  You might want to snug down the screws with some lock tight as that the rear sight came loose after several rounds and these screws require a allen wrench, so bring one along just in case.

My main sight is a fiber optics and these are just backups and I am pleased with them for the money - not a bad deal.",0,fake
real,Sports_and_Outdoors,amazon,"I love this running vest.  It is perfectly adjustable.  It is bright and very easy to see in the evenings.  I am a runner, but even if I go out in the evenings to walk, I will wear this.  Our neighborhood is very safe, but not well lit.  Oncoming cars can easily see me when I wear this.  Such a great product.  I am thankful to have received this item at a reduced rate as a promotional item, and would gladly pay full price for it.",0,real
real,Sports_and_Outdoors,amazon,Solid chair.  Very comfortable.  Have tried many other folks chairs at the various sporting events I go to for my children. This is by far the best overall.,0,fake
real,Sports_and_Outdoors,amazon,Perfect for the sports fan. Just as advertised. Received quickly and just what I needed for a Christmas gift. All fans need these!,0,real
real,Sports_and_Outdoors,amazon,"Bought this for my son who is in the Scouts and we do a lot of winter camping here in the Rockies of Colorado. Stays nice and cozy when temp's get into the low teens and below. Easy to pack up in a compression bag, a little heavy for a 12 year old but he is a Scout.",0,fake
real,Sports_and_Outdoors,amazon,I own a 53cm road bike and the large size cover is a perfect fit. I've had this cover all summer and it's still like new. I'm looking to buying a few more and i highly recommend this product to anyone.,0,real
