label,hotel,source,text
deceptive,"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",CG,"The Holiday Inn Express Beijing Dongzhimen provided a seamless stay, beginning with a smooth and efficient check-in process. The rooms were well-appointed, clean and offered all the necessary amenities. The location was also great, being well-situated with easy access to public transportation, a variety of local eateries, and major tourist sites. There were no notable downsides worth mentioning."
deceptive,"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",CG,"The Holiday Inn Express Beijing Dongzhimen offers clean, comfortable rooms with modern amenities. I was particularly impressed by their breakfast, a mix of both local and international cuisine, with options to satisfy all tastes. It's also conveniently located, with close proximity to transport links and major attractions, making it easy to explore the city. Probably the only downside is the lack of a gym, but with all the attractions around, you'll have plenty of walking to keep you active."
deceptive,"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",CG,"The hotel has an interesting location, it's situated near shopping centers and restaurants which are a walking distance from the hotel. The rooms are not adequately cleaned, there was an issue with the heating system both in the room and in the hotel building during my stay. Breakfast was not diverse enough and not up to expectation, this is not what I usually get from a Holiday Inn Express Hotel. The noise insulation was also pretty bad, we could hear people talking in the hallway and also the car noise from outside."
deceptive,"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",CG,"Proximity to subway The room was barely cleaned, the air conditioning was poor and the breakfast lacked variety"
deceptive,"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",CG,The location was quite handy to get around the city The staff was unprofessional and the hotel seemed outdated. Breakfast variety was ridiculous and the same food was served every day. Room cleanliness was also an issue. I would not recommend this hotel for stay in Beijing.
deceptive,"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",CG,Central location with easy access to public transportation. Rooms were outdated and poorly maintained with malfunctioning air conditioning. Housekeeping overlooked several areas during daily cleanings. Poor buffet breakfast selection and inconsistent replenishing. Staff were struggling with English which led to communication difficulties.
deceptive,"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",CG,"Centrally located with easy access to public transport The hotel has serious issues with hygiene, found stains on the bedsheets upon arrival. The room service was very slow, had to call multiple times to get towels. The breakfast was subpar with very limited variety. Also, the Wifi was incredibly slow and inconsistent which made it difficult to work or even browse."
deceptive,The Great Wall Hotel Beijing,CG,"The Great Wall Hotel Beijing is perfectly situated, just a short taxi distance away from major attractions. The room was clean, spacious and offering a splendid view of the city. The buffet breakfast was extensive and truly impressive. While the hotel is great overall, communication in English was a bit tricky with some of the staff."
deceptive,The Great Wall Hotel Beijing,CG,"The Great Wall Hotel Beijing exceeded all my expectations. The rooms were clean, spacious, and well-appointed. The location is also fantastic, being just a stone's throw away from Beijing's major attractions. The staff was friendly, courteous, and went out of their way to ensure our stay was comfortable. It was a bit difficult to communicate with some of the staff due to language barriers, but it did not greatly impact our overall experience."
deceptive,The Great Wall Hotel Beijing,CG,"The hotel is an excellent place to stay with clean, comfortable rooms and fantastic onsite amenities. The evening entertainment offerings could be improved."
deceptive,The Great Wall Hotel Beijing,CG,"The hotel is conveniently located in the heart of Beijing, in close proximity to major attractions and business districts. Rooms are spacious and tastefully decorated, with all the modern amenities that one could need. The staff was incredibly helpful and the service was top-notch. The on-site restaurants offer a variety of cuisines that cater to all taste buds. A very enjoyable stay! nan"
deceptive,The Great Wall Hotel Beijing,CG,"Outstanding service, comfortable rooms, excellent location Limited variety of cuisines"
deceptive,The Great Wall Hotel Beijing,CG,"The view from the room was impressive and the location was close to the city center. The Great Wall Hotel Beijing was something of a disappointment. Although it's advertised as a luxury hotel, the room decor was outdated and tired. The carpets in the hallways were worn and unclean, and the elevator was sluggish. Furthermore, the staff's English proficiency was limited and it made communication challenging. The WiFi connection was poor and inconsistent. Additionally, the buffet breakfast was repetitive and lacked variety. Rooms were inadequately soundproofed; noise from surrounding rooms and the hallway was easily audible. Lastly, the bathrooms used outdated fixtures and there were constant issues with running hot water."
